Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"Default World Unity.Scenes.WeakAssetReferenceLoadingSystem";0.0009;0.0009;0.0009;177;177;177;7;7;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"EntityCommandBuffer.Dispose";0.0009;0.0009;0.0009;177;177;177;8;8;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"FixedBehaviourUpdate";0.0009;0.0009;0.0009;177;177;177;4;4;0.000899999984540045;0.0009;0.0009;0.0009;2;2;2;2;1;177;0.0001;0.0008;177;177;0.0009
"Inl_Draw Decal Forward Emissive";0.0009;0.0009;0.0009;177;177;177;8;8;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"LowLevelPhysics2D.PhysicsWorld.Transform.WriteTweens";0.0009;0.0009;0.0009;177;177;177;4;4;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"PostLateUpdate.AccessibilityLateUpdate";0.0009;0.0009;0.0009;177;177;177;3;3;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"PostLateUpdate.InputEndFrame";0.0009;0.0009;0.0009;177;177;177;3;3;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"PostLateUpdate.UpdateRectTransform";0.0009;0.0009;0.0009;177;177;177;3;3;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"PreLateUpdate.ConstraintManagerUpdate";0.0009;0.0009;0.0009;177;177;177;3;3;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"PreUpdate.PhysicsUpdate";0.0009;0.0009;0.0009;177;177;177;3;3;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"RenderTexture.GarbageCollectTemporary";0.0009;0.0009;0.0009;177;177;177;3;6;0.000899999984540045;0.0009;0.0009;0.0009;2;2;2;2;1;177;0.0003;0.0006;177;177;0.0009
"UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke]";0.0009;0.0009;0.0009;177;177;177;4;4;0.000899999984540045;0.0009;0.0009;0.0009;1;1;1;1;1;177;0.0009;0.0009;177;177;0.0009
"Physics2D.SyncRigidbodyTransformChanges";0.0008;0.0008;0.0008;177;177;177;6;6;0.000800000037997961;0.0008;0.0008;0.0008;2;2;2;2;1;177;0.0003;0.0005;177;177;0.0008
"AddCustomActiveLocalLights";0.0008;0.0008;0.0008;177;177;177;10;10;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"AddNew";0.0008;0.0008;0.0008;177;177;177;7;7;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"BatchRendererGroup.AcquireWrite";0.0008;0.0008;0.0008;177;177;177;9;10;0.0007999999797903;0.0008;0.0008;0.0008;4;4;4;4;1;177;0.0001;0.0003;177;177;0.0008
"CullResultsToNativeArrays";0.0008;0.0008;0.0008;177;177;177;8;8;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Default World Unity.Physics.Authoring.DisplayJointsSystem_Default";0.0008;0.0008;0.0008;177;177;177;8;8;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Default World Unity.Physics.GraphicsIntegration.BufferInterpolatedRigidBodiesMotion";0.0008;0.0008;0.0008;177;177;177;8;8;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Default World Unity.Rendering.RenderBoundsUpdateSystem";0.0008;0.0008;0.0008;177;177;177;7;7;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Default World Unity.Rendering.SkinningDeformationSystem";0.0008;0.0008;0.0008;177;177;177;7;7;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Director.PrepareFrame";0.0008;0.0008;0.0008;177;177;177;4;4;0.0007999999797903;0.0008;0.0008;0.0008;9;9;9;9;1;177;0;0.0003;177;177;0.0008
"EarlyUpdate.AnalyticsCoreStatsUpdate";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"EarlyUpdate.DispatchEventQueueEvents";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"EarlyUpdate.UpdateInputManager";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"EntityCommandBuffer.Playback";0.0008;0.0008;0.0008;177;177;177;9;9;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"FixedUpdate.PhysicsClothFixedUpdate";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;2;2;2;2;1;177;0.0001;0.0007;177;177;0.0008
"FrameEvents.XRBeginFrame";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Initialization.SynchronizeInputs";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Initialization.UpdateCameraMotionVectors";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Initialize Frame";0.0008;0.0008;0.0008;177;177;177;9;9;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Inl_ScriptableRenderer.InternalFinishRenderingCommon";0.0008;0.0008;0.0008;177;177;177;7;7;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"TerrainManager.CullAllTerrains";0.0008;0.0008;0.0008;177;177;177;8;8;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"UIElements.CollectLayoutNodes";0.0008;0.0008;0.0008;177;177;177;5;5;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Unity.ResourceManager.dll!::MonoBehaviourCallbackHooks.Update() [Invoke]";0.0008;0.0008;0.0008;177;177;177;5;5;0.0007999999797903;0.0008;0.0008;0.0008;2;2;2;2;1;177;0.0002;0.0006;177;177;0.0008
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsUIOverlayRenderedBySRP() [Invoke]";0.0008;0.0008;0.0008;177;177;177;3;3;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"UnityEngine.Physics2DModule.dll!UnityEngine.LowLevelPhysics2D::PhysicsEvents.InvokePostSimulate() [Invoke]";0.0008;0.0008;0.0008;177;177;177;7;7;0.0007999999797903;0.0008;0.0008;0.0008;2;2;2;2;1;177;0.0002;0.0006;177;177;0.0008
"UpdateEntitiesGraphicsBatches";0.0008;0.0008;0.0008;177;177;177;7;7;0.0007999999797903;0.0008;0.0008;0.0008;1;1;1;1;1;177;0.0008;0.0008;177;177;0.0008
"Inl_Set Global Texture";0.0007;0.0007;0.0007;177;177;177;8;8;0.000700000033248216;0.0007;0.0007;0.0007;2;2;2;2;1;177;0.0002;0.0005;177;177;0.0007
"Default World Unity.Entities.BeginPresentationEntityCommandBufferSystem";0.0007;0.0007;0.0007;177;177;177;6;6;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"Default World Unity.Physics.Authoring.DisplayColliderAabbsSystem_Default";0.0007;0.0007;0.0007;177;177;177;8;8;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"Default World Unity.Transforms.LocalToWorldSystem";0.0007;0.0007;0.0007;177;177;177;7;7;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"EarlyUpdate.ClearIntermediateRenderers";0.0007;0.0007;0.0007;177;177;177;3;3;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"EarlyUpdate.InsightsUpdate";0.0007;0.0007;0.0007;177;177;177;3;3;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"EarlyUpdate.XRUpdate";0.0007;0.0007;0.0007;177;177;177;3;3;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"FindBrightestDirectionalLight";0.0007;0.0007;0.0007;177;177;177;10;11;0.000699999975040555;0.0007;0.0007;0.0007;2;2;2;2;1;177;0.0003;0.0004;177;177;0.0007
"FixedUpdate.ScriptRunDelayedFixedFrameRate";0.0007;0.0007;0.0007;177;177;177;3;3;0.000699999975040555;0.0007;0.0007;0.0007;2;2;2;2;1;177;0.0003;0.0004;177;177;0.0007
"GPUResidentDrawer.ProcessCameras";0.0007;0.0007;0.0007;177;177;177;5;5;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"GPUResidentDrawer.ProcessRendererMaterialAndMeshChanges";0.0007;0.0007;0.0007;177;177;177;5;5;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"Inl_Setup Debug Properties";0.0007;0.0007;0.0007;177;177;177;8;8;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"Physics2D.CollectProfileInfo";0.0007;0.0007;0.0007;177;177;177;4;4;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"Physics2D.SyncColliderTransformChanges";0.0007;0.0007;0.0007;177;177;177;6;6;0.000699999975040555;0.0007;0.0007;0.0007;2;2;2;2;1;177;0.0003;0.0004;177;177;0.0007
"PostLateUpdate.UpdateAllSkinnedMeshes";0.0007;0.0007;0.0007;177;177;177;3;3;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"PostLateUpdate.VFXUpdate";0.0007;0.0007;0.0007;177;177;177;3;3;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"suspendPointHook.Invoke";0.0007;0.0007;0.0007;177;177;177;7;7;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::OnDemandRendering.GetRenderFrameInterval() [Invoke]";0.0007;0.0007;0.0007;177;177;177;3;3;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef() [Invoke]";0.0007;0.0007;0.0007;177;177;177;9;9;0.000699999975040555;0.0007;0.0007;0.0007;1;1;1;1;1;177;0.0007;0.0007;177;177;0.0007
"FixedUpdate.LegacyFixedAnimationUpdate";0.0006;0.0006;0.0006;177;177;177;3;3;0.000600000028498471;0.0006;0.0006;0.0006;2;2;2;2;1;177;0.0001;0.0005;177;177;0.0006
"Unity.ResourceManager.dll!::MonoBehaviourCallbackHooks.LateUpdate() [Invoke]";0.0006;0.0006;0.0006;177;177;177;5;5;0.000600000028498471;0.0006;0.0006;0.0006;2;2;2;2;1;177;0.0001;0.0005;177;177;0.0006
"Connections.Poll";0.0006;0.0006;0.0006;177;177;177;6;7;0.00059999997029081;0.0006;0.0006;0.0006;2;2;2;2;1;177;0;0.0006;177;177;0.0006
"Default World Unity.Physics.Authoring.DisplayBodyCollidersSystem";0.0006;0.0006;0.0006;177;177;177;8;8;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"Default World Unity.Physics.GraphicsIntegration.CopyPhysicsVelocityToSmoothing";0.0006;0.0006;0.0006;177;177;177;8;8;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"EarlyUpdate.UnityWebRequestUpdate";0.0006;0.0006;0.0006;177;177;177;3;3;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"EarlyUpdate.UpdateCanvasRectTransform";0.0006;0.0006;0.0006;177;177;177;3;3;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"EarlyUpdate.UpdateStreamingManager";0.0006;0.0006;0.0006;177;177;177;3;3;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"GarbageCollector.CollectIncremental";0.0006;0.0006;0.0006;177;177;177;4;4;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"Inl_DrawSkybox";0.0006;0.0006;0.0006;177;177;177;8;8;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"Physics2D.GetRayIntersection";0.0006;0.0006;0.0006;177;177;177;6;6;0.00059999997029081;0.0006;0.0006;0.0006;1;1;1;1;1;177;0.0006;0.0006;177;177;0.0006
"ReflectionProbeAnchorPositionUpdate";0.0006;0.0006;0.0006;177;177;177;9;11;0.00059999997029081;0.0006;0.0006;0.0006;3;3;3;3;1;177;0.0002;0.0002;177;177;0.0006
"CleanUp.TextRenderingGarbageCollect";0.0005;0.0005;0.0005;177;177;177;6;6;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"ContentLoadFrontend.IntegrateUpdate";0.0005;0.0005;0.0005;177;177;177;4;4;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"Default World Unity.Physics.Authoring.DisplayBroadphaseAabbsSystem";0.0005;0.0005;0.0005;177;177;177;8;8;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"Default World Unity.Physics.Authoring.DisplayCollisionEventsSystem";0.0005;0.0005;0.0005;177;177;177;9;9;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"Default World Unity.Physics.Authoring.DisplayContactsSystem";0.0005;0.0005;0.0005;177;177;177;9;9;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"EarlyUpdate.UpdateAsyncInstantiate";0.0005;0.0005;0.0005;177;177;177;3;3;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"EarlyUpdate.UpdateMainGameViewRect";0.0005;0.0005;0.0005;177;177;177;3;3;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"EarlyUpdate.UpdateTextureStreamingManager";0.0005;0.0005;0.0005;177;177;177;3;3;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"FinalizeUpdateRendererBoundingVolumes";0.0005;0.0005;0.0005;177;177;177;5;5;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"GlobalEventQueue";0.0005;0.0005;0.0005;177;177;177;4;4;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"GPUResidentDrawer.ProcessMaterials";0.0005;0.0005;0.0005;177;177;177;5;5;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"Inl_DecalEntityManager.SortChunks";0.0005;0.0005;0.0005;177;177;177;8;8;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"LightCookies";0.0005;0.0005;0.0005;177;177;177;10;10;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"PostLateUpdate.ScriptRunDelayedDynamicFrameRate";0.0005;0.0005;0.0005;177;177;177;3;3;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"PostLateUpdate.UpdateVideoTextures";0.0005;0.0005;0.0005;177;177;177;3;3;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"PreLateUpdate.DirectorUpdateAnimationBegin";0.0005;0.0005;0.0005;177;177;177;3;3;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"Preload Single Step";0.0005;0.0005;0.0005;177;177;177;7;7;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"Remove";0.0005;0.0005;0.0005;177;177;177;7;7;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"UIR.Free";0.0005;0.0005;0.0005;177;177;177;5;5;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"UnityEngine.AIModule.dll!UnityEngine.AI::NavMesh.Internal_CallOnNavMeshPreUpdate() [Invoke]";0.0005;0.0005;0.0005;177;177;177;4;4;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"Update.DirectorUpdate";0.0005;0.0005;0.0005;177;177;177;3;3;0.000500000023748726;0.0005;0.0005;0.0005;1;1;1;1;1;177;0.0005;0.0005;177;177;0.0005
"addCustomLights.Invoke";0.0005;0.0005;0.0005;177;177;177;11;11;0.000499999965541065;0.0005;0.0005;0.0005;7;7;7;7;1;177;0;0.0001;177;177;0.0005
"Director.ProcessFrame";0.0005;0.0005;0.0005;177;177;177;4;4;0.000499999965541065;0.0005;0.0005;0.0005;9;9;9;9;1;177;0;0.0001;177;177;0.0005
"FixedUpdate.DirectorFixedSampleTime";0.0005;0.0005;0.0005;177;177;177;3;3;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;177;0.0002;0.0003;177;177;0.0005
"FixedUpdate.DirectorFixedUpdatePostPhysics";0.0005;0.0005;0.0005;177;177;177;3;3;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;177;0.0002;0.0003;177;177;0.0005
"Graphics.DrawProcedural";0.0005;0.0005;0.0005;177;177;177;10;11;0.000499999965541065;0.0005;0.0005;0.0005;7;7;7;7;1;177;0;0.0003;177;177;0.0005
"Physics.CalculateChangedBodyTransforms";0.0005;0.0005;0.0005;177;177;177;6;6;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;177;0.0002;0.0003;177;177;0.0005
"Profiler.FrameMetadata";0.0005;0.0005;0.0005;177;177;177;5;5;0.000499999965541065;0.0005;0.0005;0.0005;3;3;3;3;1;177;0.0001;0.0003;177;177;0.0005
"Set Global Texture";0.0005;0.0005;0.0005;177;177;177;9;9;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;177;0.0001;0.0004;177;177;0.0005
"UGUI.Rendering.EmitWorldScreenspaceCameraGeometry";0.0005;0.0005;0.0005;177;177;177;3;4;0.000499999965541065;0.0005;0.0005;0.0005;2;2;2;2;1;177;0.0002;0.0003;177;177;0.0005
"ConstraintManager::Update";0.0004;0.0004;0.0004;177;177;177;4;4;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"Default World Unity.Physics.Authoring.DisplayBodyColliderEdges_Default";0.0004;0.0004;0.0004;177;177;177;8;8;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"Draw Additional Lights Shadowmap";0.0004;0.0004;0.0004;177;177;177;9;9;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"Draw Decal Forward Emissive";0.0004;0.0004;0.0004;177;177;177;9;9;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"EarlyUpdate.Physics2DEarlyUpdate";0.0004;0.0004;0.0004;177;177;177;3;3;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"GPUResidentDrawer.ProcessLODGroups";0.0004;0.0004;0.0004;177;177;177;5;5;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"GPUResidentDrawer.ProcessMeshes";0.0004;0.0004;0.0004;177;177;177;5;5;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"ParticleSystem.EndUpdateAll";0.0004;0.0004;0.0004;177;177;177;4;8;0.00039999998989515;0.0004;0.0004;0.0004;4;4;4;4;1;177;0;0.0004;177;177;0.0004
"PostLateUpdate.DirectorLateUpdate";0.0004;0.0004;0.0004;177;177;177;3;3;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"PostLateUpdate.ParticleSystemEndUpdateAll";0.0004;0.0004;0.0004;177;177;177;3;3;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"PostLateUpdate.UpdateVideo";0.0004;0.0004;0.0004;177;177;177;3;3;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"PostLateUpdate.XRPreEndFrame";0.0004;0.0004;0.0004;177;177;177;3;3;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"PreLateUpdate.DirectorDeferredEvaluate";0.0004;0.0004;0.0004;177;177;177;3;3;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"Profiler.ScreenshotUpdate";0.0004;0.0004;0.0004;177;177;177;4;4;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"Shadows.SplitAndSortCasters";0.0004;0.0004;0.0004;177;177;177;15;15;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"SkinnedMeshOncePerFrameUpdate";0.0004;0.0004;0.0004;177;177;177;5;5;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"UIEvents.CanvasManagerEmitOffScreenGeometry";0.0004;0.0004;0.0004;177;177;177;3;3;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_LateUpdate() [Invoke]";0.0004;0.0004;0.0004;177;177;177;4;4;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"Update Lights";0.0004;0.0004;0.0004;177;177;177;4;4;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"UpdateAllBatches";0.0004;0.0004;0.0004;177;177;177;8;8;0.00039999998989515;0.0004;0.0004;0.0004;1;1;1;1;1;177;0.0004;0.0004;177;177;0.0004
"BatchRendererGroup.AddReader";0.0003;0.0003;0.0003;177;177;177;11;12;0.000299999985145405;0.0003;0.0003;0.0003;14;14;14;14;1;177;0;0.0001;177;177;0.0003
"Camera.Render";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"ClothScene.Update";0.0003;0.0003;0.0003;177;177;177;5;5;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"Default World Unity.Physics.Authoring.DisplayMassPropertiesSystem";0.0003;0.0003;0.0003;177;177;177;8;8;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"Default World Unity.Physics.Authoring.DisplayTriggerEventsSystem";0.0003;0.0003;0.0003;177;177;177;9;9;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"Default World Unity.Physics.Authoring.PhysicsDebugDisplaySystem_Default";0.0003;0.0003;0.0003;177;177;177;8;8;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"EarlyUpdate.GpuTimestamp";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"EarlyUpdate.PerformanceAnalyticsUpdate";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"EarlyUpdate.SpriteAtlasManagerUpdate";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"EarlyUpdate.TilemapRendererEarlyUpdate";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"EarlyUpdate.UpdateAsyncReadbackManager";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"FindDirectionalShadowCastingLights";0.0003;0.0003;0.0003;177;177;177;10;10;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"FixedUpdate.ClearLines";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;2;2;2;2;1;177;0.0001;0.0002;177;177;0.0003
"FixedUpdate.XRFixedUpdate";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;2;2;2;2;1;177;0.0001;0.0002;177;177;0.0003
"Flush DSP connections";0.0003;0.0003;0.0003;177;177;177;7;7;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
